Latitude,Longitude,TreeID,SiteID,Abbreviation
36.15966032,-106.4966818,CPE15,72,CPE
36.15966389,-106.4962505,CPE16,72,CPE
36.25019853,-106.6208086,MEPS 2,76,MEPS
36.25046228,-106.620636,MEPS 1,76,MEPS
36.25105607,-106.6200584,MEPS 3,76,MEPS
36.25200371,-106.6199778,MEPS 5,76,MEPS
36.25207836,-106.6197901,MEPS 6,76,MEPS
36.25221461,-106.619715,MEPS 8,76,MEPS
36.25228942,-106.6195162,MEPS 4,76,MEPS
36.25313514,-106.6176416,CDPH1,69,CDPH
36.25319798,-106.6196574,MEPS 7,76,MEPS
36.25326761,-106.6178447,CDPH2,69,CDPH
36.25347428,-106.6178935,CDPH3,69,CDPH
36.25358813,-106.6181407,CDPH5,69,CDPH
36.25365318,-106.6179973,CDPH4,69,CDPH
36.25375459,-106.6171647,CDPH8,69,CDPH
36.2541128,-106.6180068,CDPH7,69,CDPH
36.25425245,-106.6190114,CDPH6,69,CDPH
36.30284677,-106.9742802,LJA03,75,LJA
36.30329895,-106.9736882,LJA04,75,LJA
36.30330702,-106.9792235,LJA06,75,LJA
36.30339676,-106.9745633,LJA05,75,LJA
36.30359394,-106.9775184,LJA08,75,LJA
36.30374595,-106.9764245,LJA01,75,LJA
36.30405959,-106.9772688,LJA07,75,LJA
36.30644172,-106.9586728,CON08,71,CON
36.3066635,-106.9581197,CON07,71,CON
36.30700054,-106.9586756,CON06,71,CON
36.30768157,-106.9594722,CON04,71,CON
36.30770886,-106.9601073,CON05,71,CON
36.30782786,-106.957694,CON02,71,CON
36.30818313,-106.9584581,CON01,71,CON
36.33778095,-106.9436805,LGU12,106,LGU
36.33885325,-106.9466453,LGU10,106,LGU
36.33906594,-106.9455872,LGU13,106,LGU
36.33981261,-106.9456093,LGU02,106,LGU
36.34063167,-106.9455352,LGU01,106,LGU
36.34140112,-106.9467787,LGU03,106,LGU
36.34196944,-106.9487167,LGU06,106,LGU
36.3420229,-106.9464794,LGU04,106,LGU
36.34261458,-106.9468157,LGU05,106,LGU
36.3434343,-106.9510412,LGU11,106,LGU
